timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:49:08.778, 94 %, 51 %, 5771 MiB, 81920 MiB, 50, 358.04 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:09.029, 99 %, 58 %, 5771 MiB, 81920 MiB, 52, 379.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:09.279, 100 %, 50 %, 5771 MiB, 81920 MiB, 52, 389.87 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:09.530, 96 %, 49 %, 5771 MiB, 81920 MiB, 45, 97.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:09.780, 18 %, 0 %, 5771 MiB, 81920 MiB, 43, 93.17 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:10.031, 33 %, 14 %, 5771 MiB, 81920 MiB, 48, 340.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:10.281, 99 %, 59 %, 5771 MiB, 81920 MiB, 50, 384.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:10.531, 99 %, 60 %, 5871 MiB, 81920 MiB, 51, 350.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:10.782, 99 %, 54 %, 5871 MiB, 81920 MiB, 52, 385.30 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:11.032, 100 %, 50 %, 5871 MiB, 81920 MiB, 47, 111.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:11.284, 23 %, 4 %, 5879 MiB, 81920 MiB, 44, 98.35 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:11.534, 3 %, 0 %, 5879 MiB, 81920 MiB, 46, 152.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:11.785, 38 %, 16 %, 5879 MiB, 81920 MiB, 50, 365.01 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:12.035, 98 %, 60 %, 5879 MiB, 81920 MiB, 51, 353.52 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:12.286, 99 %, 60 %, 6159 MiB, 81920 MiB, 52, 390.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
